Zip;City;State;Latitude;Longitude;Timezone;Daylight savings time flag;geopoint
13811;Newark Valley;NY;42.222777;-76.17822;-5;1;42.222777,-76.17822
12260;Albany;NY;42.614852;-73.970812;-5;1;42.614852,-73.970812
12475;Ruby;NY;42.017632;-74.007868;-5;1;42.017632,-74.007868
13472;Thendara;NY;43.460951;-74.957099;-5;1;43.460951,-74.957099
12941;Jay;NY;44.3919;-73.73028;-5;1;44.3919,-73.73028
13401;McConnellsville;NY;43.267243;-75.688223;-5;1;43.267243,-75.688223
13847;Trout Creek;NY;42.183045;-74.925617;-5;1;42.183045,-74.925617
14051;East Amherst;NY;43.025217;-78.70394;-5;1;43.025217,-78.70394
14708;Alma;NY;42.016108;-78.05768;-5;1;42.016108,-78.05768
11713;Bellport;NY;40.771447;-72.94663;-5;1;40.771447,-72.94663
12501;Amenia;NY;41.852959;-73.55727;-5;1;41.852959,-73.55727
13340;Frankfort;NY;43.046471;-75.10019;-5;1;43.046471,-75.10019
13797;Lisle;NY;42.335102;-76.02313;-5;1;42.335102,-76.02313
11935;Cutchogue;NY;41.012868;-72.4723;-5;1;41.012868,-72.4723
10459;Bronx;NY;40.825432;-73.89327;-5;1;40.825432,-73.89327
12444;Jewett;NY;42.260634;-74.27527;-5;1;42.260634,-74.27527
12749;Kauneonga Lake;NY;41.6896;-74.8272;-5;1;41.6896,-74.8272
11771;Oyster Bay;NY;40.868882;-73.52292;-5;1;40.868882,-73.52292
12345;Schenectady;NY;42.833261;-74.058015;-5;1;42.833261,-74.058015
10018;New York;NY;40.755101;-73.99337;-5;1;40.755101,-73.99337
12549;Montgomery;NY;41.520396;-74.24712;-5;1;41.520396,-74.24712
14136;Silver Creek;NY;42.535276;-79.16539;-5;1;42.535276,-79.16539
11228;Brooklyn;NY;40.617563;-74.01168;-5;1;40.617563,-74.01168
11736;Farmingdale;NY;40.754757;-73.601772;-5;1;40.754757,-73.601772
14718;Cassadaga;NY;42.343265;-79.30101;-5;1;42.343265,-79.30101
13315;Burlington Flats;NY;42.728271;-75.14144;-5;1;42.728271,-75.14144
10457;Bronx;NY;40.846745;-73.89861;-5;1;40.846745,-73.89861
14803;Alfred Station;NY;42.258793;-77.77793;-5;1;42.258793,-77.77793
12067;Feura Bush;NY;42.561226;-73.92528;-5;1;42.561226,-73.92528
13755;Downsville;NY;42.086268;-75.00691;-5;1;42.086268,-75.00691
10016;New York;NY;40.74618;-73.97759;-5;1;40.74618,-73.97759
13411;New Berlin;NY;42.626177;-75.31502;-5;1;42.626177,-75.31502
11747;Melville;NY;40.791593;-73.40543;-5;1;40.791593,-73.40543
12064;East Worcester;NY;42.615422;-74.6595;-5;1;42.615422,-74.6595
11740;Greenlawn;NY;40.862565;-73.36221;-5;1;40.862565,-73.36221
12529;Hillsdale;NY;42.204681;-73.54775;-5;1;42.204681,-73.54775
13361;Jordanville;NY;42.902922;-74.89149;-5;1;42.902922,-74.89149
11099;New Hyde Park;NY;40.754757;-73.601772;-5;1;40.754757,-73.601772
12590;Wappingers Falls;NY;41.59466;-73.89579;-5;1;41.59466,-73.89579
14620;Rochester;NY;43.132474;-77.60377;-5;1;43.132474,-77.60377
10566;Peekskill;NY;41.288258;-73.91928;-5;1;41.288258,-73.91928
10587;Shenorock;NY;41.328737;-73.742268;-5;1;41.328737,-73.742268
10975;Southfields;NY;41.246428;-74.17141;-5;1;41.246428,-74.17141
11795;West Islip;NY;40.713459;-73.3001;-5;1;40.713459,-73.3001
12934;Ellenburg Center;NY;44.865972;-73.89584;-5;1;44.865972,-73.89584
11545;Glen Head;NY;40.823957;-73.60415;-5;1;40.823957,-73.60415
12070;Fort Johnson;NY;42.970827;-74.24778;-5;1;42.970827,-74.24778
12833;Greenfield Center;NY;43.128878;-73.8555;-5;1;43.128878,-73.8555
13126;Oswego;NY;43.449201;-76.47992;-5;1;43.449201,-76.47992
14836;Dalton;NY;42.523195;-77.93008;-5;1;42.523195,-77.93008
10456;Bronx;NY;40.829676;-73.90856;-5;1;40.829676,-73.90856
13679;Redwood;NY;44.323952;-75.76895;-5;1;44.323952,-75.76895
14224;Buffalo;NY;42.836858;-78.75557;-5;1;42.836858,-78.75557
13903;Binghamton;NY;42.077258;-75.90226;-5;1;42.077258,-75.90226
13302;Altmar;NY;43.499843;-75.97716;-5;1;43.499843,-75.97716
10583;Scarsdale;NY;40.98845;-73.79716;-5;1;40.98845,-73.79716
11721;Centerport;NY;40.890598;-73.37536;-5;1;40.890598,-73.37536
14760;Olean;NY;42.076574;-78.42744;-5;1;42.076574,-78.42744
14889;Van Etten;NY;42.212809;-76.58618;-5;1;42.212809,-76.58618
11708;Amityville;NY;40.922326;-72.637078;-5;1;40.922326,-72.637078
13209;Syracuse;NY;43.081324;-76.23488;-5;1;43.081324,-76.23488
10159;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
12786;White Lake;NY;41.649008;-74.85751;-5;1;41.649008,-74.85751
14010;Athol Springs;NY;42.768413;-78.887094;-5;1;42.768413,-78.887094
13476;Vernon;NY;43.079233;-75.5134;-5;1;43.079233,-75.5134
13746;Chenango Forks;NY;42.261923;-75.84463;-5;1;42.261923,-75.84463
10520;Croton On Hudson;NY;41.215541;-73.88543;-5;1;41.215541,-73.88543
10278;New York;NY;40.715721;-74.00395;-5;1;40.715721,-74.00395
12809;Argyle;NY;43.229054;-73.4674;-5;1;43.229054,-73.4674
12815;Brant Lake;NY;43.703484;-73.71123;-5;1;43.703484,-73.71123
11535;Garden City;NY;40.754757;-73.601772;-5;1;40.754757,-73.601772
11853;Jericho;NY;40.754757;-73.601772;-5;1;40.754757,-73.601772
14549;Silver Lake;NY;42.692874;-78.022364;-5;1;42.692874,-78.022364
11758;Massapequa;NY;40.68085;-73.46289;-5;1;40.68085,-73.46289
11798;Wyandanch;NY;40.752098;-73.36516;-5;1;40.752098,-73.36516
12194;West Fulton;NY;42.529042;-74.44937;-5;1;42.529042,-74.44937
12922;Childwold;NY;44.224185;-74.76539;-5;1;44.224185,-74.76539
13825;Otego;NY;42.417489;-75.18605;-5;1;42.417489,-75.18605
11053;Port Washington;NY;40.754757;-73.601772;-5;1;40.754757,-73.601772
14075;Hamburg;NY;42.734051;-78.8413;-5;1;42.734051,-78.8413
14852;Ithaca;NY;42.445074;-76.467233;-5;1;42.445074,-76.467233
11230;Brooklyn;NY;40.622994;-73.96427;-5;1;40.622994,-73.96427
11932;Bridgehampton;NY;40.939075;-72.30514;-5;1;40.939075,-72.30514
12242;Albany;NY;42.614852;-73.970812;-5;1;42.614852,-73.970812
11106;Astoria;NY;40.762012;-73.93147;-5;1;40.762012,-73.93147
10943;Middletown;NY;41.387822;-74.354699;-5;1;41.387822,-74.354699
10960;Nyack;NY;41.089746;-73.9258;-5;1;41.089746,-73.9258
12423;East Durham;NY;42.378679;-74.10443;-5;1;42.378679,-74.10443
14880;Scio;NY;42.170951;-77.97556;-5;1;42.170951,-77.97556
10126;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
10629;White Plains;NY;41.119008;-73.732996;-5;1;41.119008,-73.732996
12234;Albany;NY;42.614852;-73.970812;-5;1;42.614852,-73.970812
11976;Water Mill;NY;40.919693;-72.34407;-5;1;40.919693,-72.34407
14877;Rexville;NY;42.060154;-77.68455;-5;1;42.060154,-77.68455
11520;Freeport;NY;40.653935;-73.587;-5;1;40.653935,-73.587
12110;Latham;NY;42.74964;-73.76802;-5;1;42.74964,-73.76802
14905;Elmira;NY;42.087824;-76.83686;-5;1;42.087824,-76.83686
11240;Brooklyn;NY;40.645099;-73.945032;-5;1;40.645099,-73.945032
11784;Selden;NY;40.869274;-73.04254;-5;1;40.869274,-73.04254
12262;Albany;NY;42.614852;-73.970812;-5;1;42.614852,-73.970812
12962;Morrisonville;NY;44.711769;-73.58219;-5;1;44.711769,-73.58219
14857;Lakemont;NY;42.515233;-76.92063;-5;1;42.515233,-76.92063
12824;Diamond Point;NY;43.50964;-73.69776;-5;1;43.50964,-73.69776
13102;McLean;NY;42.554215;-76.292723;-5;1;42.554215,-76.292723
11568;Old Westbury;NY;40.787368;-73.60119;-5;1;40.787368,-73.60119
12461;Olivebridge;NY;41.912356;-74.24724;-5;1;41.912356,-74.24724
13408;Morrisville;NY;42.923334;-75.66314;-5;1;42.923334,-75.66314
13470;Stratford;NY;43.180412;-74.66524;-5;1;43.180412,-74.66524
12821;Comstock;NY;43.461692;-73.40197;-5;1;43.461692,-73.40197
13353;Hoffmeister;NY;43.392434;-74.72675;-5;1;43.392434,-74.72675
12032;Caroga Lake;NY;43.158567;-74.49646;-5;1;43.158567,-74.49646
12485;Tannersville;NY;42.199479;-74.12514;-5;1;42.199479,-74.12514
13083;Lacona;NY;43.647881;-76.0167;-5;1;43.647881,-76.0167
10452;Bronx;NY;40.838745;-73.92234;-5;1;40.838745,-73.92234
11767;Nesconset;NY;40.842962;-73.14303;-5;1;40.842962,-73.14303
13424;Oriskany;NY;43.158258;-75.34281;-5;1;43.158258,-75.34281
13201;Syracuse;NY;43.02143;-76.197701;-5;1;43.02143,-76.197701
14813;Belmont;NY;42.238994;-78.01907;-5;1;42.238994,-78.01907
12811;Bakers Mills;NY;43.62422;-74.061201;-5;1;43.62422,-74.061201
14714;Black Creek;NY;42.279786;-78.23769;-5;1;42.279786,-78.23769
12586;Walden;NY;41.563701;-74.1755;-5;1;41.563701,-74.1755
10471;Bronx;NY;40.900819;-73.90347;-5;1;40.900819,-73.90347
11815;Hicksville;NY;40.754757;-73.601772;-5;1;40.754757,-73.601772
12086;Hagaman;NY;42.981745;-74.14257;-5;1;42.981745,-74.14257
14860;Lodi;NY;42.590355;-76.84745;-5;1;42.590355,-76.84745
10281;New York;NY;40.714643;-74.014958;-5;1;40.714643,-74.014958
11244;Brooklyn;NY;40.645099;-73.945032;-5;1;40.645099,-73.945032
12983;Saranac Lake;NY;44.324736;-74.16843;-5;1;44.324736,-74.16843
10256;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
11516;Cedarhurst;NY;40.627386;-73.72852;-5;1;40.627386,-73.72852
13148;Seneca Falls;NY;42.924166;-76.78366;-5;1;42.924166,-76.78366
10014;New York;NY;40.734718;-74.00532;-5;1;40.734718,-74.00532
11381;Flushing;NY;40.651378;-73.870779;-5;1;40.651378,-73.870779
10106;New York;NY;40.765243;-73.980438;-5;1;40.765243,-73.980438
13027;Baldwinsville;NY;43.165134;-76.33901;-5;1;43.165134,-76.33901
13796;Laurens;NY;42.540359;-75.14604;-5;1;42.540359,-75.14604
14586;West Henrietta;NY;43.040271;-77.68215000000001;-5;1;43.040271,-77.68215
13482;West Burlington;NY;42.704333;-75.184913;-5;1;42.704333,-75.184913
14543;Rush;NY;42.98723;-77.67433;-5;1;42.98723,-77.67433
13489;West Leyden;NY;43.453661;-75.52172;-5;1;43.453661,-75.52172
12170;Stillwater;NY;42.975154;-73.66576;-5;1;42.975154,-73.66576
11040;New Hyde Park;NY;40.742901;-73.67895;-5;1;40.742901,-73.67895
11724;Cold Spring Harbor;NY;40.865731;-73.44645;-5;1;40.865731,-73.44645
12180;Troy;NY;42.731628;-73.66465;-5;1;42.731628,-73.66465
13478;Verona;NY;43.141727;-75.57702;-5;1;43.141727,-75.57702
14785;Stow;NY;42.155693;-79.412233;-5;1;42.155693,-79.412233
14807;Arkport;NY;42.410387;-77.71394;-5;1;42.410387,-77.71394
13622;Chaumont;NY;44.0958;-76.11992;-5;1;44.0958,-76.11992
14603;Rochester;NY;43.161613;-77.606774;-5;1;43.161613,-77.606774
13774;Fishs Eddy;NY;41.965435;-75.17968;-5;1;41.965435,-75.17968
10521;Croton On Hudson;NY;41.234256;-73.926165;-5;1;41.234256,-73.926165
12041;Clarksville;NY;42.543326;-73.97403;-5;1;42.543326,-73.97403
12157;Schoharie;NY;42.668825;-74.30134;-5;1;42.668825,-74.30134
10172;New York;NY;40.755494;-73.97447;-5;1;40.755494,-73.97447
10199;New York;NY;40.750308;-74.00058;-5;1;40.750308,-74.00058
11225;Brooklyn;NY;40.662892;-73.95509;-5;1;40.662892,-73.95509
13696;West Stockholm;NY;44.69563;-74.89998;-5;1;44.69563,-74.89998
14618;Rochester;NY;43.116713;-77.55904;-5;1;43.116713,-77.55904
10979;Sterling Forest;NY;41.182344;-74.318354;-5;1;41.182344,-74.318354
12920;Chateaugay;NY;44.901543;-74.06054;-5;1;44.901543,-74.06054
14456;Geneva;NY;42.853039;-76.99394;-5;1;42.853039,-76.99394
12072;Fultonville;NY;42.896974;-74.37495;-5;1;42.896974,-74.37495
14424;Canandaigua;NY;42.85297;-77.29466;-5;1;42.85297,-77.29466
12470;Purling;NY;42.284773;-74.02388;-5;1;42.284773,-74.02388
13250;Syracuse;NY;43.02143;-76.197701;-5;1;43.02143,-76.197701
14613;Rochester;NY;43.182163;-77.63794;-5;1;43.182163,-77.63794
13345;Greig;NY;43.818705;-75.480342;-5;1;43.818705,-75.480342
12903;Plattsburgh;NY;44.683468;-73.44639;-5;1;44.683468,-73.44639
14009;Arcade;NY;42.582693;-78.40069;-5;1;42.582693,-78.40069
10292;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
10023;New York;NY;40.776099;-73.98285;-5;1;40.776099,-73.98285
11101;Long Island City;NY;40.745341;-73.93907;-5;1;40.745341,-73.93907
13494;Woodgate;NY;43.524904;-75.142771;-5;1;43.524904,-75.142771
10035;New York;NY;40.802395;-73.93359;-5;1;40.802395,-73.93359
14206;Buffalo;NY;42.880105;-78.81049;-5;1;42.880105,-78.81049
12165;Spencertown;NY;42.317959;-73.51802;-5;1;42.317959,-73.51802
13221;Syracuse;NY;43.02143;-76.197701;-5;1;43.02143,-76.197701
14733;Falconer;NY;42.128469;-79.19126;-5;1;42.128469,-79.19126
14873;Prattsburgh;NY;42.525335;-77.29673;-5;1;42.525335,-77.29673
14568;Walworth;NY;43.134783;-77.28515;-5;1;43.134783,-77.28515
10927;Haverstraw;NY;41.196044;-73.96836;-5;1;41.196044,-73.96836
11245;Brooklyn;NY;40.645099;-73.945032;-5;1;40.645099,-73.945032
12010;Amsterdam;NY;42.940644;-74.17899;-5;1;42.940644,-74.17899
12190;Wells;NY;43.43305;-74.2901;-5;1;43.43305,-74.2901
12405;Acra;NY;42.320081;-74.07288;-5;1;42.320081,-74.07288
12865;Salem;NY;43.200351;-73.3526;-5;1;43.200351,-73.3526
14133;Sandusky;NY;42.489129;-78.366991;-5;1;42.489129,-78.366991
14605;Rochester;NY;43.167563;-77.6012;-5;1;43.167563,-77.6012
11429;Queens Village;NY;40.708833;-73.73903;-5;1;40.708833,-73.73903
10467;Bronx;NY;40.872265;-73.86937;-5;1;40.872265,-73.86937
12850;Middle Grove;NY;43.092312;-73.97033;-5;1;43.092312,-73.97033
13601;Watertown;NY;43.976735;-75.91199;-5;1;43.976735,-75.91199
10261;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
11764;Miller Place;NY;40.946506;-72.98837;-5;1;40.946506,-72.98837
11967;Shirley;NY;40.794317;-72.87181;-5;1;40.794317,-72.87181
12069;Fort Hunter;NY;42.945701;-74.263312;-5;1;42.945701,-74.263312
12746;Huguenot;NY;41.436732;-74.64558;-5;1;41.436732,-74.64558
13122;New Woodstock;NY;42.837642;-75.84778;-5;1;42.837642,-75.84778
13416;Newport;NY;43.178528;-74.98117;-5;1;43.178528,-74.98117
10610;White Plains;NY;41.119008;-73.732996;-5;1;41.119008,-73.732996
11231;Brooklyn;NY;40.6788;-74.00254;-5;1;40.6788,-74.00254
11380;Elmhurst;NY;40.651378;-73.870779;-5;1;40.651378,-73.870779
13634;Dexter;NY;44.015332;-76.05711;-5;1;44.015332,-76.05711
14240;Buffalo;NY;42.768413;-78.887094;-5;1;42.768413,-78.887094
11569;Point Lookout;NY;40.593996;-73.58039;-5;1;40.593996,-73.58039
11934;Center Moriches;NY;40.797772;-72.79719;-5;1;40.797772,-72.79719
14542;Rose;NY;43.144795;-76.860779;-5;1;43.144795,-76.860779
10921;Florida;NY;41.332519;-74.35931;-5;1;41.332519,-74.35931
13761;Endicott;NY;42.206745;-75.74488;-5;1;42.206745,-75.74488
14830;Corning;NY;42.140881;-77.04793;-5;1;42.140881,-77.04793
12788;Woodbourne;NY;41.784477;-74.59109;-5;1;41.784477,-74.59109
13364;Leonardsville;NY;42.954541;-75.616793;-5;1;42.954541,-75.616793
10013;New York;NY;40.720666;-74.00526;-5;1;40.720666,-74.00526
10958;New Hampton;NY;41.384738;-74.41571;-5;1;41.384738,-74.41571
13640;Wellesley Island;NY;44.318866;-75.99068;-5;1;44.318866,-75.99068
14751;Leon;NY;42.298328;-79.006231;-5;1;42.298328,-79.006231
10129;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
11243;Brooklyn;NY;40.645099;-73.945032;-5;1;40.645099,-73.945032
12256;Albany;NY;42.614852;-73.970812;-5;1;42.614852,-73.970812
12835;Hadley;NY;43.292593;-73.978;-5;1;43.292593,-73.978
13339;Fort Plain;NY;42.943602;-74.64717;-5;1;42.943602,-74.64717
11766;Mount Sinai;NY;40.929242;-73.01317;-5;1;40.929242,-73.01317
12168;Stephentown;NY;42.552127;-73.39593;-5;1;42.552127,-73.39593
13132;Pennellville;NY;43.262012;-76.22912;-5;1;43.262012,-76.22912
12189;Watervliet;NY;42.729278;-73.70913;-5;1;42.729278,-73.70913
12227;Albany;NY;42.614852;-73.970812;-5;1;42.614852,-73.970812
12548;Modena;NY;41.664239;-74.1106;-5;1;41.664239,-74.1106
10152;New York;NY;40.758611;-73.97223;-5;1;40.758611,-73.97223
11964;Shelter Island;NY;41.060843;-72.33159;-5;1;41.060843,-72.33159
13756;East Branch;NY;42.018923;-75.11339;-5;1;42.018923,-75.11339
13777;Glen Aubrey;NY;42.254154;-76.01194;-5;1;42.254154,-76.01194
10132;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
12153;Sand Lake;NY;42.638579;-73.48051;-5;1;42.638579,-73.48051
12805;Argyle;NY;43.246117;-73.455519;-5;1;43.246117,-73.455519
13039;Cicero;NY;43.171707;-76.09505;-5;1;43.171707,-76.09505
13077;Homer;NY;42.680693;-76.18566;-5;1;42.680693,-76.18566
13442;Rome;NY;43.239274;-75.47796;-5;1;43.239274,-75.47796
13842;South Kortright;NY;42.376254;-74.72258;-5;1;42.376254,-74.72258
14217;Buffalo;NY;42.968707;-78.8745;-5;1;42.968707,-78.8745
14601;Rochester;NY;43.286024;-77.684264;-5;1;43.286024,-77.684264
10031;New York;NY;40.826201;-73.94879;-5;1;40.826201,-73.94879
13308;Blossvale;NY;43.236303;-75.68087;-5;1;43.236303,-75.68087
13608;Antwerp;NY;44.243007;-75.60331;-5;1;44.243007,-75.60331
14745;Hume;NY;42.4777;-78.140343;-5;1;42.4777,-78.140343
13599;Utica;NY;43.239274;-75.47796;-5;1;43.239274,-75.47796
14486;Linwood;NY;42.915297;-77.949818;-5;1;42.915297,-77.949818
11958;Peconic;NY;41.03687;-72.45341;-5;1;41.03687,-72.45341
12602;Poughkeepsie;NY;41.759905;-73.743714;-5;1;41.759905,-73.743714
13203;Syracuse;NY;43.061116;-76.13733;-5;1;43.061116,-76.13733
13318;Cassville;NY;42.937739;-75.24946;-5;1;42.937739,-75.24946
10913;Blauvelt;NY;41.062779;-73.96016;-5;1;41.062779,-73.96016
10707;Tuckahoe;NY;40.958689;-73.82363;-5;1;40.958689,-73.82363
12555;Mid Hudson;NY;41.387822;-74.354699;-5;1;41.387822,-74.354699
10257;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
14462;Groveland;NY;42.681361;-77.75302;-5;1;42.681361,-77.75302
10462;Bronx;NY;40.842173;-73.85862;-5;1;40.842173,-73.85862
13783;Hancock;NY;41.985839;-75.28214;-5;1;41.985839,-75.28214
12585;Verbank;NY;41.721384;-73.7162;-5;1;41.721384,-73.7162
13456;Sauquoit;NY;43.005669;-75.26202;-5;1;43.005669,-75.26202
14766;Otto;NY;42.357543;-78.807283;-5;1;42.357543,-78.807283
12581;Stanfordville;NY;41.89187;-73.69888;-5;1;41.89187,-73.69888
13342;Garrattsville;NY;42.64743;-75.17793;-5;1;42.64743,-75.17793
11010;Franklin Square;NY;40.701702;-73.67562;-5;1;40.701702,-73.67562
11105;Astoria;NY;40.774686;-73.90816;-5;1;40.774686,-73.90816
14480;Lakeville;NY;42.837786;-77.70625;-5;1;42.837786,-77.70625
12301;Schenectady;NY;42.833261;-74.058015;-5;1;42.833261,-74.058015
10020;New York;NY;40.758667;-73.98024;-5;1;40.758667,-73.98024
13550;Herkimer;NY;43.026416;-74.982271;-5;1;43.026416,-74.982271
14125;Oakfield;NY;43.077433;-78.27816;-5;1;43.077433,-78.27816
10545;Maryknoll;NY;41.119008;-73.732996;-5;1;41.119008,-73.732996
11247;Brooklyn;NY;40.645099;-73.945032;-5;1;40.645099,-73.945032
12120;Medusa;NY;42.456127;-74.14059;-5;1;42.456127,-74.14059
11753;Jericho;NY;40.786544;-73.53675;-5;1;40.786544,-73.53675
12574;Rhinecliff;NY;41.915068;-73.95173;-5;1;41.915068,-73.95173
13409;Munnsville;NY;42.967906;-75.59457;-5;1;42.967906,-75.59457
14435;Conesus;NY;42.706781;-77.68103;-5;1;42.706781,-77.68103
10984;Thiells;NY;41.208327;-74.02105;-5;1;41.208327,-74.02105
12040;Cherry Plain;NY;42.646742;-73.371611;-5;1;42.646742,-73.371611
11232;Brooklyn;NY;40.655481;-74.00424;-5;1;40.655481,-74.00424
12998;Witherbee;NY;44.08267;-73.530601;-5;1;44.08267,-73.530601
14267;Buffalo;NY;42.768413;-78.887094;-5;1;42.768413,-78.887094
13162;Verona Beach;NY;43.18852;-75.712551;-5;1;43.18852,-75.712551
10469;Bronx;NY;40.868643;-73.84735;-5;1;40.868643,-73.84735
11362;Little Neck;NY;40.759686;-73.73322;-5;1;40.759686,-73.73322
14782;Sinclairville;NY;42.265234;-79.26035;-5;1;42.265234,-79.26035
12066;Esperance;NY;42.784091;-74.3116;-5;1;42.784091,-74.3116
11204;Brooklyn;NY;40.618944;-73.98473;-5;1;40.618944,-73.98473
11388;Flushing;NY;40.651378;-73.870779;-5;1;40.651378,-73.870779
14722;Chautauqua;NY;42.187468;-79.450523;-5;1;42.187468,-79.450523
14846;Hunt;NY;42.542056;-77.99501;-5;1;42.542056,-77.99501
14826;Cohocton;NY;42.484672;-77.49846;-5;1;42.484672,-77.49846
12473;Round Top;NY;42.260709;-74.03078;-5;1;42.260709,-74.03078
10280;New York;NY;40.707467;-74.0178;-5;1;40.707467,-74.0178
10931;Hillburn;NY;41.126395;-74.16718;-5;1;41.126395,-74.16718
11598;Woodmere;NY;40.633103;-73.71404;-5;1;40.633103,-73.71404
13849;Unadilla;NY;42.343576;-75.3146;-5;1;42.343576,-75.3146
12843;Johnsburg;NY;43.569961;-73.98345;-5;1;43.569961,-73.98345
10022;New York;NY;40.759015;-73.96732;-5;1;40.759015,-73.96732
10171;New York;NY;40.756099;-73.97401;-5;1;40.756099,-73.97401
14001;Akron;NY;43.024558999999996;-78.50414;-5;1;43.024559,-78.50414
13838;Sidney;NY;42.304177;-75.39563;-5;1;42.304177,-75.39563
14820;Cameron Mills;NY;42.192615;-77.35979;-5;1;42.192615,-77.35979
14033;Colden;NY;42.655098;-78.68472;-5;1;42.655098,-78.68472
11704;West Babylon;NY;40.719249;-73.35829;-5;1;40.719249,-73.35829
14458;Lima;NY;42.855029;-77.668326;-5;1;42.855029,-77.668326
14538;Pultneyville;NY;43.283582;-77.142027;-5;1;43.283582,-77.142027
13901;Binghamton;NY;42.142575;-75.88783;-5;1;42.142575,-75.88783
14783;Steamburg;NY;42.100539;-78.87967;-5;1;42.100539,-78.87967
12978;Redford;NY;44.664956;-73.761204;-5;1;44.664956,-73.761204
13153;Skaneateles Falls;NY;42.991112;-76.451147;-5;1;42.991112,-76.451147
14304;Niagara Falls;NY;43.091106;-78.96249;-5;1;43.091106,-78.96249
13695;Wanakena;NY;44.140791;-74.912493;-5;1;44.140791,-74.912493
10514;Chappaqua;NY;41.167455;-73.77597;-5;1;41.167455,-73.77597
12077;Glenmont;NY;42.600551;-73.79621;-5;1;42.600551,-73.79621
12087;Hannacroix;NY;42.434883;-73.89271;-5;1;42.434883,-73.89271
12885;Warrensburg;NY;43.538744;-73.80527;-5;1;43.538744,-73.80527
14212;Buffalo;NY;42.894758;-78.82303;-5;1;42.894758,-78.82303
11562;Lynbrook;NY;40.665202;-73.668274;-5;1;40.665202,-73.668274
11714;Bethpage;NY;40.740662;-73.48631;-5;1;40.740662,-73.48631
11786;Shoreham;NY;40.94993;-72.89533;-5;1;40.94993,-72.89533
12955;Lyon Mountain;NY;44.787489;-73.98702;-5;1;44.787489,-73.98702
14204;Buffalo;NY;42.884008;-78.86152;-5;1;42.884008,-78.86152
14822;Canaseraga;NY;42.442261;-77.84125;-5;1;42.442261,-77.84125
12063;East Schodack;NY;42.559697;-73.63335000000001;-5;1;42.559697,-73.63335
14432;Clifton Springs;NY;42.965372;-77.14416;-5;1;42.965372,-77.14416
10302;Staten Island;NY;40.631127;-74.13715;-5;1;40.631127,-74.13715
11501;Mineola;NY;40.747188;-73.63808;-5;1;40.747188,-73.63808
12950;Lewis;NY;44.322102;-73.5404;-5;1;44.322102,-73.5404
13321;Clark Mills;NY;43.090027;-75.387088;-5;1;43.090027,-75.387088
14101;Machias;NY;42.393206;-78.52655;-5;1;42.393206,-78.52655
10111;New York;NY;40.759235;-73.97775;-5;1;40.759235,-73.97775
14853;Ithaca;NY;42.447373;-76.483703;-5;1;42.447373,-76.483703
14639;Rochester;NY;43.286024;-77.684264;-5;1;43.286024,-77.684264
14272;Buffalo;NY;42.768413;-78.887094;-5;1;42.768413,-78.887094
14026;Bowmansville;NY;42.941025;-78.68548;-5;1;42.941025,-78.68548
14731;Ellicottville;NY;42.286037;-78.65425;-5;1;42.286037,-78.65425
11553;Uniondale;NY;40.703502;-73.59306;-5;1;40.703502,-73.59306
12980;Saint Regis Falls;NY;44.63091;-74.53721;-5;1;44.63091,-74.53721
14470;Holley;NY;43.221689;-78.04393;-5;1;43.221689,-78.04393
10197;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
12035;Central Bridge;NY;42.722477;-74.35064;-5;1;42.722477,-74.35064
13080;Jordan;NY;43.07446;-76.47874;-5;1;43.07446,-76.47874
12561;New Paltz;NY;41.751566;-74.09475;-5;1;41.751566,-74.09475
12778;Smallwood;NY;41.65974;-74.812;-5;1;41.65974,-74.812
13645;Hailesboro;NY;44.533125;-75.192865;-5;1;44.533125,-75.192865
10976;Sparkill;NY;41.028647;-73.92817;-5;1;41.028647,-73.92817
13368;Lyons Falls;NY;43.637104;-75.3483;-5;1;43.637104,-75.3483
10530;Hartsdale;NY;41.025114;-73.80635;-5;1;41.025114,-73.80635
10473;Bronx;NY;40.818514;-73.85893;-5;1;40.818514,-73.85893
10983;Tappan;NY;41.025897;-73.95118;-5;1;41.025897,-73.95118
13830;Oxford;NY;42.428818;-75.62459;-5;1;42.428818,-75.62459
13846;Treadwell;NY;42.344248;-75.05323;-5;1;42.344248,-75.05323
14225;Buffalo;NY;42.929891;-78.75813;-5;1;42.929891,-78.75813
13056;East Homer;NY;42.677155;-76.105201;-5;1;42.677155,-76.105201
13317;Canajoharie;NY;42.867490000000004;-74.57435;-5;1;42.86749,-74.57435
10274;New York;NY;40.780751;-73.977182;-5;1;40.780751,-73.977182
10590;South Salem;NY;41.256639;-73.54076;-5;1;41.256639,-73.54076
11256;Brooklyn;NY;40.645099;-73.945032;-5;1;40.645099,-73.945032
11593;Westbury;NY;40.754757;-73.601772;-5;1;40.754757,-73.601772
12177;Tribes Hill;NY;42.95002;-74.296985;-5;1;42.95002,-74.296985
